id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
201,1770122700,2026-02-03 12:45:00+00:00,160.0,40,158.0,1,41,2.4390243902439024,3.0,-1.0,-0.633,-1.0,1
203,1770122700,2026-02-03 12:45:00+00:00,170.0,49,165.0,106,155,68.38709677419355,3.0,2.0,1.212,212.0,49
205,1770122700,2026-02-03 12:45:00+00:00,506.0,358,488.0,297,655,45.343511450381676,10.0,8.0,1.639,2376.0,297
207,1770122700,2026-02-03 12:45:00+00:00,,0,5501.0,1280,1280,100.0,0.0,,,,0
209,1770122700,2026-02-03 12:45:00+00:00,,0,2603.0,671,671,100.0,0.0,,,,0
211,1770122700,2026-02-03 12:45:00+00:00,2486.0,311,2534.0,154,465,33.11827956989247,50.0,-98.0,-3.867,-15092.0,154
213,1770122700,2026-02-03 12:45:00+00:00,,0,2827.0,453,453,100.0,0.0,,,,0
215,1770122700,2026-02-03 12:45:00+00:00,3131.0,2,3131.0,1050,1052,99.80988593155894,63.0,-63.0,-2.012,-66150.0,2
217,1770122700,2026-02-03 12:45:00+00:00,,0,2420.0,601,601,100.0,0.0,,,,0
219,1770122700,2026-02-03 12:45:00+00:00,3849.0,337,3759.0,1035,1372,75.43731778425656,77.0,13.0,0.346,13455.0,337
221,1770122700,2026-02-03 12:45:00+00:00,4.0,836,4.0,101,937,10.779082177161152,0.0,0.0,0.0,0.0,101
223,1770122700,2026-02-03 12:45:00+00:00,188.0,1303,187.0,3120,4423,70.54035722360389,4.0,-3.0,-1.604,-9360.0,1303
225,1770122700,2026-02-03 12:45:00+00:00,323.0,1093,313.0,2423,3516,68.91353811149033,6.0,4.0,1.278,9692.0,1093
227,1770122700,2026-02-03 12:45:00+00:00,4.0,22400,,0,22400,0.0,0.0,,,,0
229,1770122700,2026-02-03 12:45:00+00:00,2.0,2518,2.0,149,2667,5.586801649793776,0.0,0.0,0.0,0.0,149
231,1770122700,2026-02-03 12:45:00+00:00,390.0,4469,382.0,4416,8885,49.70174451322454,8.0,0.0,0.0,0.0,4416
233,1770122700,2026-02-03 12:45:00+00:00,10.0,2,,0,2,0.0,0.0,,,,0
235,1770122700,2026-02-03 12:45:00+00:00,278.0,30,,0,30,0.0,6.0,,,,0
237,1770122700,2026-02-03 12:45:00+00:00,278.0,1,255.0,848,849,99.88221436984688,6.0,17.0,6.667,14416.0,1
239,1770122700,2026-02-03 12:45:00+00:00,335.0,1,,0,1,0.0,7.0,,,,0
245,1770122700,2026-02-03 12:45:00+00:00,948.0,309,948.0,1269,1578,80.41825095057035,19.0,-19.0,-2.004,-24111.0,309
247,1770122700,2026-02-03 12:45:00+00:00,361.0,1,,0,1,0.0,7.0,,,,0
249,1770122700,2026-02-03 12:45:00+00:00,255.0,10,245.0,2,12,16.666666666666664,5.0,5.0,2.041,10.0,2
251,1770122700,2026-02-03 12:45:00+00:00,174.0,20,172.0,607,627,96.81020733652312,3.0,-1.0,-0.581,-607.0,20
253,1770122700,2026-02-03 12:45:00+00:00,189.0,300,185.0,92,392,23.46938775510204,4.0,0.0,0.0,0.0,92
255,1770122700,2026-02-03 12:45:00+00:00,525.0,250,519.0,1085,1335,81.27340823970037,10.0,-4.0,-0.771,-4340.0,250
257,1770122700,2026-02-03 12:45:00+00:00,,0,5563.0,496,496,100.0,0.0,,,,0
259,1770122700,2026-02-03 12:45:00+00:00,2661.0,2,2652.0,1365,1367,99.85369422092172,53.0,-44.0,-1.659,-60060.0,2
261,1770122700,2026-02-03 12:45:00+00:00,,0,2580.0,197,197,100.0,0.0,,,,0
263,1770122700,2026-02-03 12:45:00+00:00,,0,2910.0,85,85,100.0,0.0,,,,0
265,1770122700,2026-02-03 12:45:00+00:00,,0,3185.0,1207,1207,100.0,0.0,,,,0
267,1770122700,2026-02-03 12:45:00+00:00,,0,2504.0,28,28,100.0,0.0,,,,0
269,1770122700,2026-02-03 12:45:00+00:00,4049.0,243,4002.0,171,414,41.30434782608695,81.0,-34.0,-0.85,-5814.0,171
288,1770122700,2026-02-03 12:45:00+00:00,558.0,6,,0,6,0.0,11.0,,,,0
299,1770122700,2026-02-03 12:45:00+00:00,1155.0,80,1153.0,144,224,64.28571428571429,23.0,-21.0,-1.821,-3024.0,80
301,1770122700,2026-02-03 12:45:00+00:00,299.0,3,,0,3,0.0,6.0,,,,0
303,1770122700,2026-02-03 12:45:00+00:00,159.0,11,118.0,4,15,26.666666666666668,3.0,38.0,32.203,152.0,4
305,1770122700,2026-02-03 12:45:00+00:00,10.0,2,,0,2,0.0,0.0,,,,0
307,1770122700,2026-02-03 12:45:00+00:00,10.0,6,8.0,1,7,14.285714285714285,0.0,2.0,25.0,2.0,1
309,1770122700,2026-02-03 12:45:00+00:00,99.0,2,,0,2,0.0,2.0,,,,0
311,1770122700,2026-02-03 12:45:00+00:00,99.0,1,,0,1,0.0,2.0,,,,0
313,1770122700,2026-02-03 12:45:00+00:00,5.0,5282,4.0,1215,6497,18.700938894874557,0.0,1.0,25.0,1215.0,1215
314,1770122700,2026-02-03 12:45:00+00:00,3.0,82561,,0,82561,0.0,0.0,,,,0
315,1770122700,2026-02-03 12:45:00+00:00,30.0,2,,0,2,0.0,1.0,,,,0
317,1770122700,2026-02-03 12:45:00+00:00,38.0,488,39.0,93,581,16.00688468158348,1.0,-2.0,-5.128,-186.0,93
321,1770122700,2026-02-03 12:45:00+00:00,32.0,270,28.0,18,288,6.25,1.0,3.0,10.714,54.0,18
325,1770122700,2026-02-03 12:45:00+00:00,41.0,87,,0,87,0.0,1.0,,,,0
327,1770122700,2026-02-03 12:45:00+00:00,,0,50.0,7,7,100.0,0.0,,,,0
329,1770122700,2026-02-03 12:45:00+00:00,60.0,662,55.0,862,1524,56.56167979002624,1.0,4.0,7.273,3448.0,662
331,1770122700,2026-02-03 12:45:00+00:00,66.0,97,66.0,2070,2167,95.523765574527,1.0,-1.0,-1.515,-2070.0,97
333,1770122700,2026-02-03 12:45:00+00:00,30.0,22,,0,22,0.0,1.0,,,,0
335,1770122700,2026-02-03 12:45:00+00:00,79.0,82,69.0,1292,1374,94.03202328966522,2.0,8.0,11.594,10336.0,82
345,1770122700,2026-02-03 12:45:00+00:00,65.0,3,,0,3,0.0,1.0,,,,0
347,1770122700,2026-02-03 12:45:00+00:00,174.0,76,105.0,117,193,60.62176165803109,3.0,66.0,62.857,7722.0,76
351,1770122700,2026-02-03 12:45:00+00:00,209.0,57,203.0,127,184,69.02173913043478,4.0,2.0,0.985,254.0,57
353,1770122700,2026-02-03 12:45:00+00:00,,0,20.0,4,4,100.0,0.0,,,,0
359,1770122700,2026-02-03 12:45:00+00:00,74.0,83,74.0,275,358,76.81564245810057,1.0,-1.0,-1.351,-275.0,83
361,1770122700,2026-02-03 12:45:00+00:00,95.0,88,87.0,734,822,89.29440389294405,2.0,6.0,6.897,4404.0,88
363,1770122700,2026-02-03 12:45:00+00:00,,0,17.0,1574,1574,100.0,0.0,,,,0
365,1770122700,2026-02-03 12:45:00+00:00,,0,101.0,1,1,100.0,0.0,,,,0
371,1770122700,2026-02-03 12:45:00+00:00,195.0,280,190.0,262,542,48.33948339483395,4.0,1.0,0.526,262.0,262
373,1770122700,2026-02-03 12:45:00+00:00,196.0,4958,195.0,93,5051,1.8412195604830726,4.0,-3.0,-1.538,-279.0,93
377,1770122700,2026-02-03 12:45:00+00:00,,0,157.0,176,176,100.0,0.0,,,,0
379,1770122700,2026-02-03 12:45:00+00:00,144.0,1196,143.0,61,1257,4.852824184566428,3.0,-2.0,-1.399,-122.0,61
383,1770122700,2026-02-03 12:45:00+00:00,539.0,55,539.0,6606,6661,99.17429815343041,11.0,-11.0,-2.041,-72666.0,55
385,1770122700,2026-02-03 12:45:00+00:00,791.0,173,789.0,1079,1252,86.18210862619809,16.0,-14.0,-1.774,-15106.0,173
389,1770122700,2026-02-03 12:45:00+00:00,,0,1500.0,610,610,100.0,0.0,,,,0
391,1770122700,2026-02-03 12:45:00+00:00,1840.0,3876,1835.0,1032,4908,21.026894865525673,37.0,-32.0,-1.744,-33024.0,1032
395,1770122700,2026-02-03 12:45:00+00:00,,0,628.0,3412,3412,100.0,0.0,,,,0
397,1770122700,2026-02-03 12:45:00+00:00,,0,998.0,400,400,100.0,0.0,,,,0
401,1770122700,2026-02-03 12:45:00+00:00,,0,8.0,250,250,100.0,0.0,,,,0
434,1770122700,2026-02-03 12:45:00+00:00,111.0,6,,0,6,0.0,2.0,,,,0
436,1770122700,2026-02-03 12:45:00+00:00,10.0,4,9.0,164,168,97.61904761904762,0.0,1.0,11.111,164.0,4
438,1770122700,2026-02-03 12:45:00+00:00,,0,9.0,47,47,100.0,0.0,,,,0
440,1770122700,2026-02-03 12:45:00+00:00,81.0,16220,78.0,3766,19986,18.843190233163217,2.0,1.0,1.282,3766.0,3766
442,1770122700,2026-02-03 12:45:00+00:00,45.0,1358,48.0,2017,3375,59.76296296296296,1.0,-4.0,-8.333,-8068.0,1358
444,1770122700,2026-02-03 12:45:00+00:00,116.0,285,115.0,13877,14162,97.98757237678294,2.0,-1.0,-0.87,-13877.0,285
447,1770122700,2026-02-03 12:45:00+00:00,110.0,1179,111.0,3077,4256,72.29793233082707,2.0,-3.0,-2.703,-9231.0,1179
